selection,view,channel,start_time,end_time,LowFreq,HighFreq,sound_category,sound_type,confidence,notes,name,filename
13,Spectrogram 1,1,375.5448431,380.3901836,19.185,65.092,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
14,Spectrogram 1,1,380.8306691,384.6188444,16.444,57.555,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
15,Spectrogram 1,1,388.4951167,394.1333311,10.963,70.574,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
16,Spectrogram 1,1,406.3788279,411.2241684,11.648,69.203,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
17,Spectrogram 1,1,433.9698869,439.0795187,10.963,66.463,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
18,Spectrogram 1,1,486.5019815,491.8759046,12.112,64.438,elephant_vocalization,growl,2,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
20,Spectrogram 1,1,513.7239852,517.5121605,13.081,63.469,elephant_vocalization,growl,2,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
21,Spectrogram 1,1,580.2432221,587.7314756,11.628,65.407,elephant_vocalization,growl,1,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
22,Spectrogram 1,1,753.7575885,759.3077058,13.566,67.345,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
23,Spectrogram 1,1,1639.209623,1644.231157,14.535,196.705,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
24,Spectrogram 1,1,397.40723,398.1120068,5.495,1668.132,elephant_sound,breathing,2,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
25,Spectrogram 1,1,485.2256969,485.9304737,57.864,3277.448,elephant_sound,snort,2,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
26,Spectrogram 1,1,910.6370929,911.2537726,5.025,8000,human_sound,firecracker,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
27,Spectrogram 1,1,1467.325049,1468.558409,7.538,8000,human_sound,firecracker,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
28,Spectrogram 1,1,1932.213514,1937.587437,140.355,222.081,human_sound,motorcycle_sound,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
29,Spectrogram 1,1,1948.317419,1953.955633,106.599,570.305,human_sound,motorcycle_sound,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
30,Spectrogram 1,1,1943.560176,1948.053128,111.929,412.183,human_sound,motorcycle_sound,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
31,Spectrogram 1,1,2115.02568,2116.082845,0.737,8000,human_sound,firecracker,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
32,Spectrogram 1,1,2286.287669,2287.080543,0,8000,human_sound,firecracker,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
33,Spectrogram 1,1,2693.720089,2694.60106,16.998,5843.83,elephant_sound,breathing,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
34,Spectrogram 1,1,2782.38976,2785.208867,16.148,51.843,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
35,Spectrogram 1,1,2785.385061,2789.173236,14.448,61.192,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
36,Spectrogram 1,1,2789.34943,2794.282868,16.148,63.742,elephant_vocalization,growl,2,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
37,Spectrogram 1,1,2796.132907,2799.3925,19.547,33.146,elephant_vocalization,growl,2,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
38,Spectrogram 1,1,2802.828287,2806.704559,19.122,30.171,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
40,Spectrogram 1,1,2852.73529,2856.435368,18.27,90.339,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
41,Spectrogram 1,1,2891.358783,2895.149376,11.851,68.637,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
42,Spectrogram 1,1,2903.788172,2906.68896,27.716,49.884,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
43,Spectrogram 1,1,109.9487534,113.0321519,24.705,43.142,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
44,Spectrogram 1,1,287.1905978,289.2168311,21.386,30.973,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
45,Spectrogram 1,1,325.8271345,329.3510184,18.805,26.549,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
46,Spectrogram 1,1,401.3346646,403.7132863,19.543,51.622,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
47,Spectrogram 1,1,523.9206201,526.5635331,13.643,63.053,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
48,Spectrogram 1,1,919.8099028,921.748039,43.51,53.097,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
49,Spectrogram 1,1,1636.68809,1638.978614,13.274,39.823,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
50,Spectrogram 1,1,2776.91824,2778.856376,25.074,35.767,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
51,Spectrogram 1,1,2811.670182,2814.313095,17.33,23.968,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
52,Spectrogram 1,1,2842.768458,2845.587565,49.41,57.153,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
53,Spectrogram 1,1,2932.67275,2935.668051,19.543,28.761,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
54,Spectrogram 1,1,2949.323102,2952.846986,22.124,30.236,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
55,Spectrogram 1,1,2955.75419,2957.868521,17.33,43.51,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
56,Spectrogram 1,1,2977.241588,2978.651142,23.23,43.51,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
57,Spectrogram 1,1,3017.455436,3019.657864,19.912,55.31,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
58,Spectrogram 1,1,3012.219703,3013.893548,18.773,27.116,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
59,Spectrogram 1,1,3024.553297,3026.227142,20.337,30.245,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
60,Spectrogram 1,1,2878.019158,2879.604906,18.251,50.061,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
61,Spectrogram 1,1,2896.689866,2900.21375,17.208,51.625,elephant_vocalization,growl,2,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
62,Spectrogram 1,1,2800.097277,2801.859219,15.644,65.705,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_22-08-17.wav
1,Spectrogram 1,1,2766.202645,2767.235183,0,8000,elephant_sound,snort,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
2,Spectrogram 1,1,2768.61921,2773.043989,21.4,36.6,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
3,Spectrogram 1,1,2777.054472,2781.479251,39.5,54.9,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
4,Spectrogram 1,1,2770.959765,2777.157676,15,59.8,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
5,Spectrogram 1,1,3252.451738,3255.445822,3.7,3256.1,elephant_sound,unidentified,1,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
6,Spectrogram 1,1,58.23694499,63.17038256,17.287,55.851,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
7,Spectrogram 1,1,53.56779871,56.2988088,15.957,30.585,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
8,Spectrogram 1,1,186.8146678,191.2195228,4.956,63.877,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
10,Spectrogram 1,1,150.9174779,158.4938285,13.566,80.383,elephant_vocalization,growl,2,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
11,Spectrogram 1,1,293.2966761,299.5515701,10.278,81.537,elephant_vocalization,growl,2,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
12,Spectrogram 1,1,300.5003987,303.5837971,17.815,33.574,elephant_vocalization,growl,2,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
13,Spectrogram 1,1,375.5448431,380.3901836,19.185,65.092,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
14,Spectrogram 1,1,380.8306691,384.6188444,16.444,57.555,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
15,Spectrogram 1,1,388.4951167,394.1333311,10.963,70.574,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
16,Spectrogram 1,1,406.3788279,411.2241684,11.648,69.203,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
17,Spectrogram 1,1,433.9698869,439.0795187,10.963,66.463,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
18,Spectrogram 1,1,486.5019815,491.8759046,12.112,64.438,elephant_vocalization,growl,2,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
20,Spectrogram 1,1,513.7239852,517.5121605,13.081,63.469,elephant_vocalization,growl,2,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
21,Spectrogram 1,1,580.2432221,587.7314756,11.628,65.407,elephant_vocalization,growl,1,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
22,Spectrogram 1,1,753.7575885,759.3077058,13.566,67.345,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
23,Spectrogram 1,1,1639.209623,1644.231157,14.535,196.705,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
24,Spectrogram 1,1,397.40723,398.1120068,5.495,1668.132,elephant_sound,breathing,2,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
25,Spectrogram 1,1,485.2256969,485.9304737,57.864,3277.448,elephant_sound,snort,2,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
26,Spectrogram 1,1,910.6370929,911.2537726,5.025,8000,human_sound,firecracker,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
27,Spectrogram 1,1,1467.325049,1468.558409,7.538,8000,human_sound,firecracker,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
28,Spectrogram 1,1,1932.213514,1937.587437,140.355,222.081,human_sound,motorcycle_sound,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
29,Spectrogram 1,1,1948.317419,1953.955633,106.599,570.305,human_sound,motorcycle_sound,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
30,Spectrogram 1,1,1943.560176,1948.053128,111.929,412.183,human_sound,motorcycle_sound,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
31,Spectrogram 1,1,2115.02568,2116.082845,0.737,8000,human_sound,firecracker,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
32,Spectrogram 1,1,2286.287669,2287.080543,0,8000,human_sound,firecracker,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
33,Spectrogram 1,1,2693.720089,2694.60106,16.998,5843.83,elephant_sound,breathing,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
34,Spectrogram 1,1,2782.38976,2785.208867,16.148,51.843,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
35,Spectrogram 1,1,2785.385061,2789.173236,14.448,61.192,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
36,Spectrogram 1,1,2789.34943,2794.282868,16.148,63.742,elephant_vocalization,growl,2,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
37,Spectrogram 1,1,2796.132907,2799.3925,19.547,33.146,elephant_vocalization,growl,2,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
38,Spectrogram 1,1,2802.828287,2806.704559,19.122,30.171,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
40,Spectrogram 1,1,2852.73529,2856.435368,18.27,90.339,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
41,Spectrogram 1,1,2891.358783,2895.149376,11.851,68.637,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
42,Spectrogram 1,1,2903.788172,2906.68896,27.716,49.884,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
43,Spectrogram 1,1,109.9487534,113.0321519,24.705,43.142,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
44,Spectrogram 1,1,287.1905978,289.2168311,21.386,30.973,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
45,Spectrogram 1,1,325.8271345,329.3510184,18.805,26.549,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
46,Spectrogram 1,1,401.3346646,403.7132863,19.543,51.622,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
47,Spectrogram 1,1,523.9206201,526.5635331,13.643,63.053,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
48,Spectrogram 1,1,919.8099028,921.748039,43.51,53.097,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
49,Spectrogram 1,1,1636.68809,1638.978614,13.274,39.823,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
50,Spectrogram 1,1,2776.91824,2778.856376,25.074,35.767,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
51,Spectrogram 1,1,2811.670182,2814.313095,17.33,23.968,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
52,Spectrogram 1,1,2842.768458,2845.587565,49.41,57.153,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
53,Spectrogram 1,1,2932.67275,2935.668051,19.543,28.761,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
54,Spectrogram 1,1,2949.323102,2952.846986,22.124,30.236,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
55,Spectrogram 1,1,2955.75419,2957.868521,17.33,43.51,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
56,Spectrogram 1,1,2977.241588,2978.651142,23.23,43.51,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
57,Spectrogram 1,1,3017.455436,3019.657864,19.912,55.31,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
58,Spectrogram 1,1,3012.219703,3013.893548,18.773,27.116,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
59,Spectrogram 1,1,3024.553297,3026.227142,20.337,30.245,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
60,Spectrogram 1,1,2878.019158,2879.604906,18.251,50.061,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
61,Spectrogram 1,1,2896.689866,2900.21375,17.208,51.625,elephant_vocalization,growl,2,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
62,Spectrogram 1,1,2800.097277,2801.859219,15.644,65.705,elephant_vocalization,growl,3,,fanny,ELOC2_1654520897346_2022-06-06_23-08-17.wav
1,Spectrogram 1,1,342.8769606,344.8182893,13.1,3318.1,elephant_sound,snort,3,,shinta,ELOC2_1654520897346_2022-06-07_00-08-17.wav
2,Spectrogram 1,1,350.8749236,352.486,7.9,2502.4,elephant_sound,unidentified,2,,shinta,ELOC2_1654520897346_2022-06-07_00-08-17.wav
1,Spectrogram 1,1,3055.318737,3057.158032,378.4,3621.6,elephant_cause,breaking_branch,1,do not know the cause of the sound,tami,ELOC2_1654520897346_2022-06-26_03-08-17.wav
1,Spectrogram 1,1,1317.395094,1319.234389,124.2,3602.4,elephant_cause,breaking_branch,1,not sure about the cause of the sound,tami,ELOC2_1654520897346_2022-06-26_04-08-17.wav
2,Spectrogram 1,1,675.7876635,677.7802331,665.7,1676.4,elephant_cause,breaking_branch,1,not sure about the cause of the sound,tami,ELOC2_1654520897346_2022-06-26_04-08-17.wav
1,Spectrogram 1,1,2586.955459,2587.847732,418.4,1664.5,elephant_vocalization,trumpet,3,,shinta,ELOC4_1654442005443_2022-06-06_01-13-26.wav
2,Spectrogram 1,1,2597.52394,2598.725076,570.1,1939.9,elephant_vocalization,trumpet,3,,shinta,ELOC4_1654442005443_2022-06-06_01-13-26.wav
3,Spectrogram 1,1,2646.925013,2647.954558,543.5,1367.5,elephant_vocalization,trumpet,3,,shinta,ELOC4_1654442005443_2022-06-06_01-13-26.wav
1,Spectrogram 1,1,98.83632145,273.9962467,74.7,491.4,human_sound,motorcycle_sound,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
2,Spectrogram 1,1,25.80726171,28.55271509,8.1,2584.6,human_sound,firecracker,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
3,Spectrogram 1,1,80.99087452,82.91269189,8.1,2698.4,human_sound,firecracker,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
4,Spectrogram 1,1,108.1708629,111.1908616,8.1,2706.5,human_sound,firecracker,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
5,Spectrogram 1,1,145.5090288,149.0781182,16.3,2625.2,human_sound,firecracker,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
6,Spectrogram 1,1,305.8435082,308.3144162,16.3,2763.4,human_sound,firecracker,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
7,Spectrogram 1,1,390.1289285,392.8743819,8.1,2722.8,human_sound,firecracker,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
8,Spectrogram 1,1,458.2161722,461.5107163,0,2739,human_sound,firecracker,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
10,Spectrogram 1,1,1051.783186,1120.41952,36.2,351,human_sound,motorcycle_sound,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
11,Spectrogram 1,1,1106.966799,1110.535888,19.5,1972.1,human_sound,firecracker,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
12,Spectrogram 1,1,1168.993655,1171.193814,0,2395.1,human_sound,firecracker,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
13,Spectrogram 1,1,1190.720229,1193.195408,7.9,2560.6,human_sound,firecracker,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
14,Spectrogram 1,1,1265.525646,1284.227001,82.9,397.1,human_sound,motorcycle_sound,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
15,Spectrogram 1,1,1378.283799,1380.208939,0,2610.2,human_sound,firecracker,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
16,Spectrogram 1,1,1390.934715,1394.234954,16.2,2796.1,human_sound,firecracker,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
17,Spectrogram 1,1,1440.988341,1442.63846,16.2,2812.3,human_sound,firecracker,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
18,Spectrogram 1,1,1469.590412,1472.065592,16.2,2287,human_sound,firecracker,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
19,Spectrogram 1,1,1506.168061,1507.268141,0,3897.1,human_sound,firecracker,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
20,Spectrogram 1,1,1539.170452,1541.370611,0,2708.6,human_sound,firecracker,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
21,Spectrogram 1,1,1661.554315,1663.754474,0,2114.3,human_sound,firecracker,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
22,Spectrogram 1,1,2075.459291,2077.10941,0,800,human_sound,firecracker,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
23,Spectrogram 1,1,2116.162239,2117.262318,0,2408.2,human_sound,firecracker,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
25,Spectrogram 1,1,2116.987298,2118.637418,389.384,2508.745,elephant_vocalization,trumpet,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
26,Spectrogram 1,1,2299.325505,2301.800684,0,1122.3,human_sound,firecracker,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
27,Spectrogram 1,1,2367.654757,2370.404956,0,1175.1,human_sound,firecracker,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
28,Spectrogram 1,1,2429.259219,2431.459378,0,1261.1,human_sound,firecracker,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
29,Spectrogram 1,1,2613.837583,2617.137822,6.6,1199,human_sound,firecracker,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
30,Spectrogram 1,1,2740.896769,2757.397964,145.4,460.4,human_sound,motorcycle_sound,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
31,Spectrogram 1,1,3022.880153,3025.905372,74.9,323.8,human_sound,motorcycle_sound,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
32,Spectrogram 1,1,3072.108718,3109.786447,77.1,645.4,human_sound,motorcycle_sound,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
33,Spectrogram 1,1,3234.920507,3237.120667,0,264.3,human_sound,firecracker,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
34,Spectrogram 1,1,3207.418516,3249.771583,103.5,174,human_sound,motorcycle_sound,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
35,Spectrogram 1,1,3283.048993,3519.016078,74.9,548.5,human_sound,motorcycle_sound,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
36,Spectrogram 1,1,3343.751003,3345.676143,88.1,2315.1,human_sound,firecracker,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
37,Spectrogram 1,1,3302.222995,3303.598095,0,2449.5,human_sound,firecracker,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
38,Spectrogram 1,1,3422.4067,3424.881879,96.9,2079.5,human_sound,firecracker,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
39,Spectrogram 1,1,3471.360246,3473.560405,0,2405.5,human_sound,firecracker,3,,zahra,ELOC6_1654433460697_2022-06-26_20-51-00.wav
1,Spectrogram 1,1,2.335398503,7.590045134,330.5,816.1,human_sound,talking,3,,zahra,ELOC7_1654431409557_2022-06-06_00-16-50.wav
2,Spectrogram 1,1,216.9001511,396.7258358,63.2,816.1,human_sound,motorcycle_sound,3,,zahra,ELOC7_1654431409557_2022-06-06_00-16-50.wav
3,Spectrogram 1,1,420.4255425,424.8044147,46,956.9,human_sound,firecracker,3,,zahra,ELOC7_1654431409557_2022-06-06_00-16-50.wav
4,Spectrogram 1,1,589.4500092,592.3692573,2.9,623.6,human_sound,firecracker,3,,zahra,ELOC7_1654431409557_2022-06-06_00-16-50.wav
5,Spectrogram 1,1,486.1086351,490.4875073,51.7,448.3,human_sound,firecracker,3,,zahra,ELOC7_1654431409557_2022-06-06_00-16-50.wav
